,wine name,winery,wine year,wine rating,wine price,wine region,wine country,grape information,wine acidity,wine intensity,wine sweetness,wine tannin,wine description
598,La Grande Récolte Extra Brut Champagne Grand Cru 'Bouzy',Pierre Paillard,2008,4.3,86.36,Champagne Grand Cru 'Bouzy',France,Chardonnay,4.5209885000000005,4.049117,,,"While there are many sparkling wine regions around the globe, only Champagne from the Champagne appellation in France can be labeled as such.

Champagne has long been the wine of choice to celebrate special occasions, and its reputation as a luxury beverage has been intact since the Romans established vineyards in Reims in the 5th century (that's a really long time ago).

Sparkling Champagne wasn't discovered until the 16th century, by accident, by the Benedictine Monks. Early vintages of Champagne were dubbed “the devil's wine” because the bottles tended to explode. Improvements to both bottle and cork developed over hundreds of years.

Champagne is made from a blend of Chardonnay, Pinot Noir, and Pinot Munier grapes, and most of it is produced as a non-vintage wine, meaning that it's a blend of several vintages. Generally speaking, non-vintage Champagne is fantastic, and tends to be less expensive than vintage Champagne—this is because a vintage year is only declared when growing conditions are especially favorable.

The convivial nature of Champagne is due in part to how it's made. Following primary fermentation and bottling, a secondary alcoholic fermentation is induced in the bottle, which is achieved by the addition of yeast and rock sugar. The bubbles we love so much are a natural byproduct of this magical secondary fermentation, in the form of carbon dioxide."
599,Blanc de Blancs Brut Champagne Premier Cru,J. Lassalle,2009,4.4,86.89,Champagne Premier Cru,France,Chardonnay,4.463875,4.0356536,,,"While there are many sparkling wine regions around the globe, only Champagne from the Champagne appellation in France can be labeled as such.

Champagne has long been the wine of choice to celebrate special occasions, and its reputation as a luxury beverage has been intact since the Romans established vineyards in Reims in the 5th century (that's a really long time ago).

Sparkling Champagne wasn't discovered until the 16th century, by accident, by the Benedictine Monks. Early vintages of Champagne were dubbed “the devil's wine” because the bottles tended to explode. Improvements to both bottle and cork developed over hundreds of years.

Champagne is made from a blend of Chardonnay, Pinot Noir, and Pinot Munier grapes, and most of it is produced as a non-vintage wine, meaning that it's a blend of several vintages. Generally speaking, non-vintage Champagne is fantastic, and tends to be less expensive than vintage Champagne—this is because a vintage year is only declared when growing conditions are especially favorable.

The convivial nature of Champagne is due in part to how it's made. Following primary fermentation and bottling, a secondary alcoholic fermentation is induced in the bottle, which is achieved by the addition of yeast and rock sugar. The bubbles we love so much are a natural byproduct of this magical secondary fermentation, in the form of carbon dioxide."
600,Rosé,Hattingley Valley,2014,3.8,86.99,England,United Kingdom,Chardonnay,4.327983000000001,3.1604292000000003,,,"Sparkling wines from England can be crisp or tart, light or full bodied, and include lively notes of lemon and citrus, or taste like apples and pears. Depending on the winemaking methods, there may also have creamy and toasty characteristics.

Just like France's Champagne region—located only 80 miles from England's popular winegrowing regions —many of the sparkling wines in England are blends of Chardonnay, Pinot Noir and Pinot Meunier. But unlike France, they aren't restricted to what specific grapes can be used.

England's best sparkling wines hail from Sussex, Kent and the White Cliffs of Dover, which are all located on the southern coast of England along the banks of the English Channel."
601,Blanc de Blancs,Gusbourne,2014,4.1,86.99,Kent,United Kingdom,Chardonnay,4.427532,3.3485620000000003,,,"Sparkling wines from England can be crisp or tart, light or full bodied, and include lively notes of lemon and citrus, or taste like apples and pears. Depending on the winemaking methods, there may also have creamy and toasty characteristics.

Just like France's Champagne region—located only 80 miles from England's popular winegrowing regions —many of the sparkling wines in England are blends of Chardonnay, Pinot Noir and Pinot Meunier. But unlike France, they aren't restricted to what specific grapes can be used.

England's best sparkling wines hail from Sussex, Kent and the White Cliffs of Dover, which are all located on the southern coast of England along the banks of the English Channel."
602,Extra Brut Champagne,Billecart-Salmon,2008,4.3,89.95,Champagne,France,Chardonnay,4.4357643,3.8757639999999998,,,"While there are many sparkling wine regions around the globe, only Champagne from the Champagne appellation in France can be labeled as such.

Champagne has long been the wine of choice to celebrate special occasions, and its reputation as a luxury beverage has been intact since the Romans established vineyards in Reims in the 5th century (that's a really long time ago).

Sparkling Champagne wasn't discovered until the 16th century, by accident, by the Benedictine Monks. Early vintages of Champagne were dubbed “the devil's wine” because the bottles tended to explode. Improvements to both bottle and cork developed over hundreds of years.

Champagne is made from a blend of Chardonnay, Pinot Noir, and Pinot Munier grapes, and most of it is produced as a non-vintage wine, meaning that it's a blend of several vintages. Generally speaking, non-vintage Champagne is fantastic, and tends to be less expensive than vintage Champagne—this is because a vintage year is only declared when growing conditions are especially favorable.

The convivial nature of Champagne is due in part to how it's made. Following primary fermentation and bottling, a secondary alcoholic fermentation is induced in the bottle, which is achieved by the addition of yeast and rock sugar. The bubbles we love so much are a natural byproduct of this magical secondary fermentation, in the form of carbon dioxide."
603,Grand Vintage Rosé Brut Champagne,Moët & Chandon,2009,4.1,89.95,Champagne,France,Chardonnay,4.6554947,3.9942575,,,"While there are many sparkling wine regions around the globe, only Champagne from the Champagne appellation in France can be labeled as such.

Champagne has long been the wine of choice to celebrate special occasions, and its reputation as a luxury beverage has been intact since the Romans established vineyards in Reims in the 5th century (that's a really long time ago).

Sparkling Champagne wasn't discovered until the 16th century, by accident, by the Benedictine Monks. Early vintages of Champagne were dubbed “the devil's wine” because the bottles tended to explode. Improvements to both bottle and cork developed over hundreds of years.

Champagne is made from a blend of Chardonnay, Pinot Noir, and Pinot Munier grapes, and most of it is produced as a non-vintage wine, meaning that it's a blend of several vintages. Generally speaking, non-vintage Champagne is fantastic, and tends to be less expensive than vintage Champagne—this is because a vintage year is only declared when growing conditions are especially favorable.

The convivial nature of Champagne is due in part to how it's made. Following primary fermentation and bottling, a secondary alcoholic fermentation is induced in the bottle, which is achieved by the addition of yeast and rock sugar. The bubbles we love so much are a natural byproduct of this magical secondary fermentation, in the form of carbon dioxide."
604,Brut Rosé Champagne (Special Cuvée),Beau Joie,N.V.,4.3,89.99,Champagne,France,Chardonnay,4.7878989999999995,3.9190273,,,"While there are many sparkling wine regions around the globe, only Champagne from the Champagne appellation in France can be labeled as such.

Champagne has long been the wine of choice to celebrate special occasions, and its reputation as a luxury beverage has been intact since the Romans established vineyards in Reims in the 5th century (that's a really long time ago).

Sparkling Champagne wasn't discovered until the 16th century, by accident, by the Benedictine Monks. Early vintages of Champagne were dubbed “the devil's wine” because the bottles tended to explode. Improvements to both bottle and cork developed over hundreds of years.

Champagne is made from a blend of Chardonnay, Pinot Noir, and Pinot Munier grapes, and most of it is produced as a non-vintage wine, meaning that it's a blend of several vintages. Generally speaking, non-vintage Champagne is fantastic, and tends to be less expensive than vintage Champagne—this is because a vintage year is only declared when growing conditions are especially favorable.

The convivial nature of Champagne is due in part to how it's made. Following primary fermentation and bottling, a secondary alcoholic fermentation is induced in the bottle, which is achieved by the addition of yeast and rock sugar. The bubbles we love so much are a natural byproduct of this magical secondary fermentation, in the form of carbon dioxide."
605,Grand Vintage Rosé Brut Champagne,Moët & Chandon,2012,4.2,89.99,Champagne,France,Chardonnay,4.6554947,3.9942575,,,"While there are many sparkling wine regions around the globe, only Champagne from the Champagne appellation in France can be labeled as such.

Champagne has long been the wine of choice to celebrate special occasions, and its reputation as a luxury beverage has been intact since the Romans established vineyards in Reims in the 5th century (that's a really long time ago).

Sparkling Champagne wasn't discovered until the 16th century, by accident, by the Benedictine Monks. Early vintages of Champagne were dubbed “the devil's wine” because the bottles tended to explode. Improvements to both bottle and cork developed over hundreds of years.

Champagne is made from a blend of Chardonnay, Pinot Noir, and Pinot Munier grapes, and most of it is produced as a non-vintage wine, meaning that it's a blend of several vintages. Generally speaking, non-vintage Champagne is fantastic, and tends to be less expensive than vintage Champagne—this is because a vintage year is only declared when growing conditions are especially favorable.

The convivial nature of Champagne is due in part to how it's made. Following primary fermentation and bottling, a secondary alcoholic fermentation is induced in the bottle, which is achieved by the addition of yeast and rock sugar. The bubbles we love so much are a natural byproduct of this magical secondary fermentation, in the form of carbon dioxide."
606,Brut Rosé,Argyle,2012,4.1,89.99,Dundee Hills,United States,,,,,,
607,Spécial Club Champagne,José Michel & Fils,2013,4.1,89.99,Champagne,France,Chardonnay,4.532276599999999,3.9582464999999996,,,"While there are many sparkling wine regions around the globe, only Champagne from the Champagne appellation in France can be labeled as such.

Champagne has long been the wine of choice to celebrate special occasions, and its reputation as a luxury beverage has been intact since the Romans established vineyards in Reims in the 5th century (that's a really long time ago).

Sparkling Champagne wasn't discovered until the 16th century, by accident, by the Benedictine Monks. Early vintages of Champagne were dubbed “the devil's wine” because the bottles tended to explode. Improvements to both bottle and cork developed over hundreds of years.

Champagne is made from a blend of Chardonnay, Pinot Noir, and Pinot Munier grapes, and most of it is produced as a non-vintage wine, meaning that it's a blend of several vintages. Generally speaking, non-vintage Champagne is fantastic, and tends to be less expensive than vintage Champagne—this is because a vintage year is only declared when growing conditions are especially favorable.

The convivial nature of Champagne is due in part to how it's made. Following primary fermentation and bottling, a secondary alcoholic fermentation is induced in the bottle, which is achieved by the addition of yeast and rock sugar. The bubbles we love so much are a natural byproduct of this magical secondary fermentation, in the form of carbon dioxide."
608,Millésimé Brut Champagne,Taittinger,2013,4.2,90.72,Champagne,France,Chardonnay,4.580255999999999,4.0474696,,,"While there are many sparkling wine regions around the globe, only Champagne from the Champagne appellation in France can be labeled as such.

Champagne has long been the wine of choice to celebrate special occasions, and its reputation as a luxury beverage has been intact since the Romans established vineyards in Reims in the 5th century (that's a really long time ago).

Sparkling Champagne wasn't discovered until the 16th century, by accident, by the Benedictine Monks. Early vintages of Champagne were dubbed “the devil's wine” because the bottles tended to explode. Improvements to both bottle and cork developed over hundreds of years.

Champagne is made from a blend of Chardonnay, Pinot Noir, and Pinot Munier grapes, and most of it is produced as a non-vintage wine, meaning that it's a blend of several vintages. Generally speaking, non-vintage Champagne is fantastic, and tends to be less expensive than vintage Champagne—this is because a vintage year is only declared when growing conditions are especially favorable.

The convivial nature of Champagne is due in part to how it's made. Following primary fermentation and bottling, a secondary alcoholic fermentation is induced in the bottle, which is achieved by the addition of yeast and rock sugar. The bubbles we love so much are a natural byproduct of this magical secondary fermentation, in the form of carbon dioxide."
609,Millesimé Brut Champagne,Henriot,2008,4.2,91.8,Champagne,France,Chardonnay,4.575207,4.1246862,,,"While there are many sparkling wine regions around the globe, only Champagne from the Champagne appellation in France can be labeled as such.

Champagne has long been the wine of choice to celebrate special occasions, and its reputation as a luxury beverage has been intact since the Romans established vineyards in Reims in the 5th century (that's a really long time ago).

Sparkling Champagne wasn't discovered until the 16th century, by accident, by the Benedictine Monks. Early vintages of Champagne were dubbed “the devil's wine” because the bottles tended to explode. Improvements to both bottle and cork developed over hundreds of years.

Champagne is made from a blend of Chardonnay, Pinot Noir, and Pinot Munier grapes, and most of it is produced as a non-vintage wine, meaning that it's a blend of several vintages. Generally speaking, non-vintage Champagne is fantastic, and tends to be less expensive than vintage Champagne—this is because a vintage year is only declared when growing conditions are especially favorable.

The convivial nature of Champagne is due in part to how it's made. Following primary fermentation and bottling, a secondary alcoholic fermentation is induced in the bottle, which is achieved by the addition of yeast and rock sugar. The bubbles we love so much are a natural byproduct of this magical secondary fermentation, in the form of carbon dioxide."
610,Sea Spray Blanc de Noirs,Sea Smoke,2014,4.3,91.99,Sta. Rita Hills,United States,Chardonnay,3.3176019999999995,3.780232,,,"The elegance of sparkling wine suits Northern California's wine region. While California isn't exactly famous for its bubbles, there are some fabulous bottles on offer.

These wines are known to be crisp, dry and extremely mousse-y. With wonderful fizz, fantastic citrus, orchard and brioche notes, Californian sparkling wine provides a great alternative to overpriced Champagne.

Sparkling wine production in California started in 1892 with the Korbel Brothers in Sonoma County. They began producing what's regarded as the first quality sparkling wine in America using the méthode champenoise (the process of having secondary fermentation inside the bottle, thus creating the bubbles).

Most Champagne and sparkling wine is made with Pinot Noir or Chardonnay grapes, two varietals that grow in abundance in California.

Some of the finest sparkling wines in California come from Mendocino County, specifically in the Anderson Valley. Some of the big names are Scharffenberger, Roederer and Schramsberg.

For pairing with Californian sparkling wine you should look towards seafood. A nice charred squid or some scallops would go wonderfully, and you could even work something a little spicier in there."
611,Extra Brut Champagne,Billecart-Salmon,2007,4.2,92.99,Champagne,France,Chardonnay,4.4357643,3.8757639999999998,,,"While there are many sparkling wine regions around the globe, only Champagne from the Champagne appellation in France can be labeled as such.

Champagne has long been the wine of choice to celebrate special occasions, and its reputation as a luxury beverage has been intact since the Romans established vineyards in Reims in the 5th century (that's a really long time ago).

Sparkling Champagne wasn't discovered until the 16th century, by accident, by the Benedictine Monks. Early vintages of Champagne were dubbed “the devil's wine” because the bottles tended to explode. Improvements to both bottle and cork developed over hundreds of years.

Champagne is made from a blend of Chardonnay, Pinot Noir, and Pinot Munier grapes, and most of it is produced as a non-vintage wine, meaning that it's a blend of several vintages. Generally speaking, non-vintage Champagne is fantastic, and tends to be less expensive than vintage Champagne—this is because a vintage year is only declared when growing conditions are especially favorable.

The convivial nature of Champagne is due in part to how it's made. Following primary fermentation and bottling, a secondary alcoholic fermentation is induced in the bottle, which is achieved by the addition of yeast and rock sugar. The bubbles we love so much are a natural byproduct of this magical secondary fermentation, in the form of carbon dioxide."
612,Brut Rosé Champagne,Veuve Clicquot,2012,4.3,92.99,Champagne,France,Chardonnay,4.3608522,3.8662567,,,"While there are many sparkling wine regions around the globe, only Champagne from the Champagne appellation in France can be labeled as such.

Champagne has long been the wine of choice to celebrate special occasions, and its reputation as a luxury beverage has been intact since the Romans established vineyards in Reims in the 5th century (that's a really long time ago).

Sparkling Champagne wasn't discovered until the 16th century, by accident, by the Benedictine Monks. Early vintages of Champagne were dubbed “the devil's wine” because the bottles tended to explode. Improvements to both bottle and cork developed over hundreds of years.

Champagne is made from a blend of Chardonnay, Pinot Noir, and Pinot Munier grapes, and most of it is produced as a non-vintage wine, meaning that it's a blend of several vintages. Generally speaking, non-vintage Champagne is fantastic, and tends to be less expensive than vintage Champagne—this is because a vintage year is only declared when growing conditions are especially favorable.

The convivial nature of Champagne is due in part to how it's made. Following primary fermentation and bottling, a secondary alcoholic fermentation is induced in the bottle, which is achieved by the addition of yeast and rock sugar. The bubbles we love so much are a natural byproduct of this magical secondary fermentation, in the form of carbon dioxide."
613,4 Élements Chardonnay Champagne,Huré Frères,2013,4.4,94.95,Champagne,France,Chardonnay,4.132194,3.4156672999999995,,,"While there are many sparkling wine regions around the globe, only Champagne from the Champagne appellation in France can be labeled as such.

Champagne has long been the wine of choice to celebrate special occasions, and its reputation as a luxury beverage has been intact since the Romans established vineyards in Reims in the 5th century (that's a really long time ago).

Sparkling Champagne wasn't discovered until the 16th century, by accident, by the Benedictine Monks. Early vintages of Champagne were dubbed “the devil's wine” because the bottles tended to explode. Improvements to both bottle and cork developed over hundreds of years.

Champagne is made from a blend of Chardonnay, Pinot Noir, and Pinot Munier grapes, and most of it is produced as a non-vintage wine, meaning that it's a blend of several vintages. Generally speaking, non-vintage Champagne is fantastic, and tends to be less expensive than vintage Champagne—this is because a vintage year is only declared when growing conditions are especially favorable.

The convivial nature of Champagne is due in part to how it's made. Following primary fermentation and bottling, a secondary alcoholic fermentation is induced in the bottle, which is achieved by the addition of yeast and rock sugar. The bubbles we love so much are a natural byproduct of this magical secondary fermentation, in the form of carbon dioxide."
614,Vintage Rosé Brut Champagne,Veuve Clicquot,2012,4.3,94.99,Champagne,France,Chardonnay,4.5700293,3.9995642,,,"While there are many sparkling wine regions around the globe, only Champagne from the Champagne appellation in France can be labeled as such.

Champagne has long been the wine of choice to celebrate special occasions, and its reputation as a luxury beverage has been intact since the Romans established vineyards in Reims in the 5th century (that's a really long time ago).

Sparkling Champagne wasn't discovered until the 16th century, by accident, by the Benedictine Monks. Early vintages of Champagne were dubbed “the devil's wine” because the bottles tended to explode. Improvements to both bottle and cork developed over hundreds of years.

Champagne is made from a blend of Chardonnay, Pinot Noir, and Pinot Munier grapes, and most of it is produced as a non-vintage wine, meaning that it's a blend of several vintages. Generally speaking, non-vintage Champagne is fantastic, and tends to be less expensive than vintage Champagne—this is because a vintage year is only declared when growing conditions are especially favorable.

The convivial nature of Champagne is due in part to how it's made. Following primary fermentation and bottling, a secondary alcoholic fermentation is induced in the bottle, which is achieved by the addition of yeast and rock sugar. The bubbles we love so much are a natural byproduct of this magical secondary fermentation, in the form of carbon dioxide."
615,Blanc de Blancs Brut Aÿ Champagne,Ayala,2013,4.1,94.99,Champagne,France,Chardonnay,4.496875,3.8629682,,,"While there are many sparkling wine regions around the globe, only Champagne from the Champagne appellation in France can be labeled as such.

Champagne has long been the wine of choice to celebrate special occasions, and its reputation as a luxury beverage has been intact since the Romans established vineyards in Reims in the 5th century (that's a really long time ago).

Sparkling Champagne wasn't discovered until the 16th century, by accident, by the Benedictine Monks. Early vintages of Champagne were dubbed “the devil's wine” because the bottles tended to explode. Improvements to both bottle and cork developed over hundreds of years.

Champagne is made from a blend of Chardonnay, Pinot Noir, and Pinot Munier grapes, and most of it is produced as a non-vintage wine, meaning that it's a blend of several vintages. Generally speaking, non-vintage Champagne is fantastic, and tends to be less expensive than vintage Champagne—this is because a vintage year is only declared when growing conditions are especially favorable.

The convivial nature of Champagne is due in part to how it's made. Following primary fermentation and bottling, a secondary alcoholic fermentation is induced in the bottle, which is achieved by the addition of yeast and rock sugar. The bubbles we love so much are a natural byproduct of this magical secondary fermentation, in the form of carbon dioxide."
616,Spécial Club Brut Champagne,Gaston Chiquet,2007,4.1,94.99,Champagne,France,Chardonnay,4.536917,4.074273000000001,,,"While there are many sparkling wine regions around the globe, only Champagne from the Champagne appellation in France can be labeled as such.

Champagne has long been the wine of choice to celebrate special occasions, and its reputation as a luxury beverage has been intact since the Romans established vineyards in Reims in the 5th century (that's a really long time ago).

Sparkling Champagne wasn't discovered until the 16th century, by accident, by the Benedictine Monks. Early vintages of Champagne were dubbed “the devil's wine” because the bottles tended to explode. Improvements to both bottle and cork developed over hundreds of years.

Champagne is made from a blend of Chardonnay, Pinot Noir, and Pinot Munier grapes, and most of it is produced as a non-vintage wine, meaning that it's a blend of several vintages. Generally speaking, non-vintage Champagne is fantastic, and tends to be less expensive than vintage Champagne—this is because a vintage year is only declared when growing conditions are especially favorable.

The convivial nature of Champagne is due in part to how it's made. Following primary fermentation and bottling, a secondary alcoholic fermentation is induced in the bottle, which is achieved by the addition of yeast and rock sugar. The bubbles we love so much are a natural byproduct of this magical secondary fermentation, in the form of carbon dioxide."
617,Spécial Club Brut Champagne Premier Cru,Marc Hébrart,2015,4.2,94.99,Champagne Premier Cru,France,Chardonnay,4.3391805,3.871803,,,"While there are many sparkling wine regions around the globe, only Champagne from the Champagne appellation in France can be labeled as such.

Champagne has long been the wine of choice to celebrate special occasions, and its reputation as a luxury beverage has been intact since the Romans established vineyards in Reims in the 5th century (that's a really long time ago).

Sparkling Champagne wasn't discovered until the 16th century, by accident, by the Benedictine Monks. Early vintages of Champagne were dubbed “the devil's wine” because the bottles tended to explode. Improvements to both bottle and cork developed over hundreds of years.

Champagne is made from a blend of Chardonnay, Pinot Noir, and Pinot Munier grapes, and most of it is produced as a non-vintage wine, meaning that it's a blend of several vintages. Generally speaking, non-vintage Champagne is fantastic, and tends to be less expensive than vintage Champagne—this is because a vintage year is only declared when growing conditions are especially favorable.

The convivial nature of Champagne is due in part to how it's made. Following primary fermentation and bottling, a secondary alcoholic fermentation is induced in the bottle, which is achieved by the addition of yeast and rock sugar. The bubbles we love so much are a natural byproduct of this magical secondary fermentation, in the form of carbon dioxide."
618,La Colline Inspirée Extra Brut Blanc de Blancs Champagne,Jacques Lassaigne,N.V.,4.2,95.0,Champagne,France,Chardonnay,4.605012400000001,3.8877697,,,"While there are many sparkling wine regions around the globe, only Champagne from the Champagne appellation in France can be labeled as such.

Champagne has long been the wine of choice to celebrate special occasions, and its reputation as a luxury beverage has been intact since the Romans established vineyards in Reims in the 5th century (that's a really long time ago).

Sparkling Champagne wasn't discovered until the 16th century, by accident, by the Benedictine Monks. Early vintages of Champagne were dubbed “the devil's wine” because the bottles tended to explode. Improvements to both bottle and cork developed over hundreds of years.

Champagne is made from a blend of Chardonnay, Pinot Noir, and Pinot Munier grapes, and most of it is produced as a non-vintage wine, meaning that it's a blend of several vintages. Generally speaking, non-vintage Champagne is fantastic, and tends to be less expensive than vintage Champagne—this is because a vintage year is only declared when growing conditions are especially favorable.

The convivial nature of Champagne is due in part to how it's made. Following primary fermentation and bottling, a secondary alcoholic fermentation is induced in the bottle, which is achieved by the addition of yeast and rock sugar. The bubbles we love so much are a natural byproduct of this magical secondary fermentation, in the form of carbon dioxide."
619,Franciacorta Satén,Ca' del Bosco,2015,4.2,95.99,Franciacorta,Italy,,,,,,
620,Millesimé Brut Champagne,Charles Heidsieck,2006,4.3,96.99,Champagne,France,Chardonnay,4.56775,4.088825,,,"While there are many sparkling wine regions around the globe, only Champagne from the Champagne appellation in France can be labeled as such.

Champagne has long been the wine of choice to celebrate special occasions, and its reputation as a luxury beverage has been intact since the Romans established vineyards in Reims in the 5th century (that's a really long time ago).

Sparkling Champagne wasn't discovered until the 16th century, by accident, by the Benedictine Monks. Early vintages of Champagne were dubbed “the devil's wine” because the bottles tended to explode. Improvements to both bottle and cork developed over hundreds of years.

Champagne is made from a blend of Chardonnay, Pinot Noir, and Pinot Munier grapes, and most of it is produced as a non-vintage wine, meaning that it's a blend of several vintages. Generally speaking, non-vintage Champagne is fantastic, and tends to be less expensive than vintage Champagne—this is because a vintage year is only declared when growing conditions are especially favorable.

The convivial nature of Champagne is due in part to how it's made. Following primary fermentation and bottling, a secondary alcoholic fermentation is induced in the bottle, which is achieved by the addition of yeast and rock sugar. The bubbles we love so much are a natural byproduct of this magical secondary fermentation, in the form of carbon dioxide."
621,L'Esprit Blanc de Blancs Champagne Grand Cru 'Le Mesnil-sur-Oger',Pierre Peters,2014,4.3,97.16,Champagne Grand Cru 'Le Mesnil-sur-Oger',France,Chardonnay,4.5540915,3.9292219,,,"While there are many sparkling wine regions around the globe, only Champagne from the Champagne appellation in France can be labeled as such.

Champagne has long been the wine of choice to celebrate special occasions, and its reputation as a luxury beverage has been intact since the Romans established vineyards in Reims in the 5th century (that's a really long time ago).

Sparkling Champagne wasn't discovered until the 16th century, by accident, by the Benedictine Monks. Early vintages of Champagne were dubbed “the devil's wine” because the bottles tended to explode. Improvements to both bottle and cork developed over hundreds of years.

Champagne is made from a blend of Chardonnay, Pinot Noir, and Pinot Munier grapes, and most of it is produced as a non-vintage wine, meaning that it's a blend of several vintages. Generally speaking, non-vintage Champagne is fantastic, and tends to be less expensive than vintage Champagne—this is because a vintage year is only declared when growing conditions are especially favorable.

The convivial nature of Champagne is due in part to how it's made. Following primary fermentation and bottling, a secondary alcoholic fermentation is induced in the bottle, which is achieved by the addition of yeast and rock sugar. The bubbles we love so much are a natural byproduct of this magical secondary fermentation, in the form of carbon dioxide."
622,Assemblage Brut Champagne,Bruno Paillard,2009,4.4,98.99,Champagne,France,Chardonnay,4.548398000000001,3.943594,,,"While there are many sparkling wine regions around the globe, only Champagne from the Champagne appellation in France can be labeled as such.

Champagne has long been the wine of choice to celebrate special occasions, and its reputation as a luxury beverage has been intact since the Romans established vineyards in Reims in the 5th century (that's a really long time ago).

Sparkling Champagne wasn't discovered until the 16th century, by accident, by the Benedictine Monks. Early vintages of Champagne were dubbed “the devil's wine” because the bottles tended to explode. Improvements to both bottle and cork developed over hundreds of years.

Champagne is made from a blend of Chardonnay, Pinot Noir, and Pinot Munier grapes, and most of it is produced as a non-vintage wine, meaning that it's a blend of several vintages. Generally speaking, non-vintage Champagne is fantastic, and tends to be less expensive than vintage Champagne—this is because a vintage year is only declared when growing conditions are especially favorable.

The convivial nature of Champagne is due in part to how it's made. Following primary fermentation and bottling, a secondary alcoholic fermentation is induced in the bottle, which is achieved by the addition of yeast and rock sugar. The bubbles we love so much are a natural byproduct of this magical secondary fermentation, in the form of carbon dioxide."
623,Brut Grand Millesimé Champagne,Gosset,2012,4.2,98.99,Champagne,France,Chardonnay,4.442101,4.0772085,,,"While there are many sparkling wine regions around the globe, only Champagne from the Champagne appellation in France can be labeled as such.

Champagne has long been the wine of choice to celebrate special occasions, and its reputation as a luxury beverage has been intact since the Romans established vineyards in Reims in the 5th century (that's a really long time ago).

Sparkling Champagne wasn't discovered until the 16th century, by accident, by the Benedictine Monks. Early vintages of Champagne were dubbed “the devil's wine” because the bottles tended to explode. Improvements to both bottle and cork developed over hundreds of years.

Champagne is made from a blend of Chardonnay, Pinot Noir, and Pinot Munier grapes, and most of it is produced as a non-vintage wine, meaning that it's a blend of several vintages. Generally speaking, non-vintage Champagne is fantastic, and tends to be less expensive than vintage Champagne—this is because a vintage year is only declared when growing conditions are especially favorable.

The convivial nature of Champagne is due in part to how it's made. Following primary fermentation and bottling, a secondary alcoholic fermentation is induced in the bottle, which is achieved by the addition of yeast and rock sugar. The bubbles we love so much are a natural byproduct of this magical secondary fermentation, in the form of carbon dioxide."
624,Un Jour de 1911 Brut Champagne Grand Cru 'Bouzy',Andre Clouet,N.V.,4.3,99.95,Champagne Grand Cru 'Bouzy',France,Chardonnay,4.363587,4.101139,,,"While there are many sparkling wine regions around the globe, only Champagne from the Champagne appellation in France can be labeled as such.

Champagne has long been the wine of choice to celebrate special occasions, and its reputation as a luxury beverage has been intact since the Romans established vineyards in Reims in the 5th century (that's a really long time ago).

Sparkling Champagne wasn't discovered until the 16th century, by accident, by the Benedictine Monks. Early vintages of Champagne were dubbed “the devil's wine” because the bottles tended to explode. Improvements to both bottle and cork developed over hundreds of years.

Champagne is made from a blend of Chardonnay, Pinot Noir, and Pinot Munier grapes, and most of it is produced as a non-vintage wine, meaning that it's a blend of several vintages. Generally speaking, non-vintage Champagne is fantastic, and tends to be less expensive than vintage Champagne—this is because a vintage year is only declared when growing conditions are especially favorable.

The convivial nature of Champagne is due in part to how it's made. Following primary fermentation and bottling, a secondary alcoholic fermentation is induced in the bottle, which is achieved by the addition of yeast and rock sugar. The bubbles we love so much are a natural byproduct of this magical secondary fermentation, in the form of carbon dioxide."
625,Reserve Champagne,Mod Sélection,N.V.,4.3,99.99,Champagne,France,Chardonnay,4.469037,3.8280003,,,"While there are many sparkling wine regions around the globe, only Champagne from the Champagne appellation in France can be labeled as such.

Champagne has long been the wine of choice to celebrate special occasions, and its reputation as a luxury beverage has been intact since the Romans established vineyards in Reims in the 5th century (that's a really long time ago).

Sparkling Champagne wasn't discovered until the 16th century, by accident, by the Benedictine Monks. Early vintages of Champagne were dubbed “the devil's wine” because the bottles tended to explode. Improvements to both bottle and cork developed over hundreds of years.

Champagne is made from a blend of Chardonnay, Pinot Noir, and Pinot Munier grapes, and most of it is produced as a non-vintage wine, meaning that it's a blend of several vintages. Generally speaking, non-vintage Champagne is fantastic, and tends to be less expensive than vintage Champagne—this is because a vintage year is only declared when growing conditions are especially favorable.

The convivial nature of Champagne is due in part to how it's made. Following primary fermentation and bottling, a secondary alcoholic fermentation is induced in the bottle, which is achieved by the addition of yeast and rock sugar. The bubbles we love so much are a natural byproduct of this magical secondary fermentation, in the form of carbon dioxide."
